children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
0,-4392.472252638785,41,average,1,married,0,F,companion,0,175736.3763099963,purchase of commercial real estate
0,386727.7720214849,50,higher,0,Single/not married,4,F,pensioner,0,190842.43708425105,higher education
0,-1417.5704488265114,29,higher,0,civil marriage,1,F,companion,0,392135.6575939223,get married
0,-4803.192024090922,44,average,1,married,0,F,employee,0,187605.1751772322,residential real estate construction
0,-11986.106782911937,48,average,1,married,0,F,employee,0,83263.50640145305,engage in education
2,,40,average,1,widower/widow,2,F,companion,0,,home renovation
1,-5559.722771169424,32,average,1,civil marriage,1,F,employee,0,143009.6655965834,wedding
0,-369.07054466409903,21,average,1,married,0,M,employee,0,149893.71967509823,purchase of commercial real estate
0,394453.590482719,65,average,1,civil marriage,1,F,pensioner,0,194179.99308472587,to buy a car
1,-3223.681004608413,43,average,1,married,0,F,employee,0,144299.11868186743,pursue higher education
1,-912.4779948742198,33,average,1,married,0,M,employee,0,241264.41982565512,real estate
0,337584.8155603586,69,Academic degree,4,married,0,M,pensioner,0,98752.4954418426,purchase of residential property
0,-4828.875921696379,33,average,1,married,0,M,companion,0,258662.8381479188,to buy your car
0,376874.2407287479,68,Average,1,married,0,F,pensioner,1,87918.5636571466,engage in education
1,-5635.610130734084,40,average,1,married,0,F,employee,0,65124.07112440338,automobile
0,-4195.615024911685,58,average,1,married,0,M,civil servant,0,130280.51794071894,pursue higher education
1,,61,average,1,civil marriage,1,F,pensioner,0,,construction of your own real estate
0,-1477.514932544237,52,average,1,married,0,M,employee,0,387076.77535814967,home purchase
0,-205.8781470160859,42,higher,0,civil marriage,1,M,employee,1,196147.27178754832,construction of your own real estate
0,-1977.993064481771,39,average,1,married,0,F,employee,0,121691.37214685744,pursue higher education
0,-7241.662618223981,40,higher,0,civil marriage,1,F,employee,0,120859.4322816564,get married
0,-853.3530766272113,49,higher,0,married,0,F,employee,0,118781.78542511397,real estate transactions
1,,36,Higher,0,civil marriage,1,F,employee,0,,get married
0,-167.9440236230754,44,AVERAGE,1,civil marriage,1,F,employee,0,123218.32154658803,get married
0,,56,average,1,divorced,3,F,companion,0,,buying a property
0,-283.0246469025763,37,average,1,married,0,F,employee,0,158615.1009740195,home purchase
2,-3604.6454749485742,45,Average,1,married,0,M,companion,0,182849.06402116647,home purchase
0,-5447.55323502803,52,average,1,civil marriage,1,F,employee,0,138816.3607582042,for a wedding
0,330784.4706042082,58,average,1,married,0,F,pensioner,0,74896.28398927099,additional education
0,,59,HIGHER,0,married,0,M,civil servant,0,,used car deal
1,-4212.763441563971,34,higher,0,married,0,M,employee,1,312833.8898879382,operations with your real estate
0,-593.7703219716535,28,average,1,Single/not married,4,F,employee,1,139896.46241381837,buying your own home
0,336908.4864702679,57,average,1,married,0,F,pensioner,0,116872.22961719944,purchase of residential property
2,-728.7653797404947,27,Average,1,married,0,M,employee,0,156771.33386770467,education
0,334187.4531673898,62,average,1,Single/not married,4,F,pensioner,0,214609.3270343513,to buy your car
2,-135.18443350537487,34,Average,1,married,0,F,companion,0,112101.41473013457,housing transactions
0,331623.0445753648,58,average,1,civil marriage,1,F,pensioner,0,133250.24273666684,for a wedding
0,-3207.4747696666686,38,higher,0,widower/widow,2,F,companion,0,220836.2936279924,obtaining additional education
0,,52,higher,0,civil marriage,1,F,pensioner,0,,buying a home for a family
0,-1009.0145779656284,51,average,1,civil marriage,1,M,companion,0,256705.32231666672,construction of your own real estate
0,362741.3829239626,39,average,1,divorced,3,F,pensioner,0,96891.81152649314,buying a property
0,-1605.1821131698682,34,Average,1,civil marriage,1,M,employee,0,128535.3618953959,buying a home for a family
0,356683.3637608526,54,average,1,married,0,F,pensioner,1,142416.35204157876,engage in education
0,,47,higher,0,married,0,F,employee,0,,home renovation
1,-2022.3406771139053,38,average,1,civil marriage,1,F,employee,1,145777.51996063293,to buy a used car
2,-3115.8088724363206,33,average,1,Single/not married,4,M,employee,0,167031.60866259906,home purchase
0,380397.9213861369,67,higher,0,Single/not married,4,M,pensioner,0,131140.98672655993,automobile
0,,29,average,1,married,0,F,employee,0,,your car
1,-672.5249303437316,33,average,1,married,0,M,employee,0,146383.76634911663,buying a rental property
0,-142.4426185116373,28,average,1,married,0,M,employee,0,79012.58921965731,residential real estate construction
0,,28,higher,0,married,0,M,companion,0,,purchase of residential property
1,-2076.680503268908,41,average,1,divorced,3,F,employee,0,133722.83855565492,commercial real estate transactions
0,392631.61213063146,65,higher,0,married,0,F,pensioner,0,62362.78815395216,higher education
0,-3634.225659551333,28,higher,0,Single/not married,4,M,companion,0,127995.90005180889,education
0,-1481.7367238555896,51,average,1,married,0,F,employee,0,168385.10264525702,commercial real estate transactions
0,-467.8450738493449,46,initial,3,civil marriage,1,M,employee,0,64894.557941312734,operations with your real estate
0,-9746.37271428679,53,average,1,married,0,F,companion,0,266487.1604883911,to buy a car
1,-2135.656247711006,40,higher,0,Single/not married,4,F,civil servant,0,197629.35831316304,obtaining higher education
0,-1027.2206775885652,43,average,1,married,0,F,employee,0,180344.49689364247,real estate
0,-400.76341109203935,37,average,1,civil marriage,1,F,employee,0,138872.03874587954,car deal
0,362859.8818042125,53,average,1,married,0,F,pensioner,0,102999.73800485225,obtaining higher education
0,368386.207385615,46,average,1,civil marriage,1,F,pensioner,1,66147.90202508739,for a wedding
0,-8584.580934350999,47,average,1,married,0,M,employee,0,150174.38859494546,housing transactions
0,-1592.6633310420975,34,average,1,civil marriage,1,F,employee,0,195355.9650263392,for a wedding
0,-251.723293801439,48,higher,0,married,0,F,companion,0,205058.3277061777,housing transactions
2,-1595.1070282368646,26,average,1,married,0,F,employee,0,182072.73375736328,to buy a used car
1,,26,average,1,married,0,F,employee,0,,purchase of commercial real estate
0,-224.5448052764216,23,average,1,Single/not married,4,M,employee,0,95481.21234625904,housing transactions
0,-140.19932868420346,42,average,1,married,0,M,employee,0,69171.81399795633,construction of your own real estate
1,-4840.14079223087,44,average,1,married,0,F,employee,0,252392.3548443924,automobile
0,337538.67160127923,52,average,1,widower/widow,2,F,pensioner,0,78320.51378591062,buying your own home
0,-776.6643842174852,34,average,1,married,0,M,companion,1,149821.41661561374,purchase of residential property
0,-367.12898054626834,44,higher,0,widower/widow,2,F,companion,0,214823.02920181103,residential real estate construction
1,381636.2563393919,61,average,1,civil marriage,1,F,pensioner,0,187100.817100174,get married
0,-10467.60071133001,46,average,1,widower/widow,2,F,companion,0,258946.6468302653,pursue higher education
0,-504.6508064677024,49,average,1,married,0,M,employee,0,182026.6546483673,real estate construction
1,-243.69149898284283,31,average,1,married,0,M,employee,1,150311.84836334444,home purchase
0,339278.8851842128,52,average,1,married,0,F,pensioner,0,87125.41171372178,buying a home for a family
0,-1394.2008142194836,50,average,1,civil marriage,1,M,employee,0,266915.8946658398,cars
0,-3161.539194115124,41,higher,0,civil marriage,1,M,companion,0,225826.43308047485,get married
0,-1612.7050635441055,33,HIGHER,0,married,0,F,employee,0,145200.5941649582,used car deal
0,-509.0332544221429,54,average,1,widower/widow,2,F,companion,0,109459.59780069267,buying a home for a family
0,-4133.696737035403,43,average,1,married,0,M,companion,0,174820.7983114929,getting an education
0,-382.3678243981717,47,average,1,married,0,F,companion,0,149106.73265346256,your car
0,-796.5866632098558,25,average,1,civil marriage,1,F,employee,0,146808.8699237456,get married
0,,64,average,1,widower/widow,2,F,pensioner,0,,housing transactions
0,341446.24893238285,60,average,1,married,0,F,pensioner,0,83225.59080659803,real estate
0,386653.67190812906,54,average,1,civil marriage,1,F,pensioner,0,124004.81514422991,your car
0,,49,average,1,civil marriage,1,F,employee,0,,purchase of commercial real estate
0,-12785.542677341233,54,average,1,married,0,F,companion,0,304900.6439127469,buying a home for a family
2,,31,higher,0,married,0,F,employee,0,,commercial real estate transactions
1,-3088.2624034052974,38,higher,0,married,0,F,companion,0,185327.50932161388,operations with your real estate
2,-2502.8917978265904,0,higher,0,Single/not married,4,M,employee,0,292145.26707561844,real estate transactions
0,345225.1555796385,52,average,1,married,0,F,pensioner,0,54251.56036845745,specialized education
2,-3188.7157184742364,42,average,1,married,0,M,employee,0,105818.00123926529,purchase of residential property
1,-600.3742012912494,36,higher,0,married,0,F,companion,0,254378.9587594524,pursue higher education
0,-9157.132220508944,44,average,1,civil marriage,1,F,employee,0,275292.99662806635,for a wedding
2,-1715.7403719280842,46,higher,0,civil marriage,1,F,companion,1,360791.2025734781,get married
2,-1705.1818646301008,40,average,1,married,0,F,employee,1,83436.80719800715,obtaining higher education
1,-6700.691726467584,55,average,1,married,0,F,employee,0,91474.3269791932,additional education
1,-743.8304774376699,35,average,1,married,0,F,employee,0,138378.75184459434,residential real estate construction
0,-117.35982909417852,51,higher,0,married,0,F,companion,0,207774.9480244209,to buy a car
1,-506.5359325649582,28,higher,0,Single/not married,4,M,civil servant,1,185059.12545083227,used car deal
0,-1347.3926624988062,29,higher,0,married,0,M,employee,0,707687.8706616767,buying your own home
1,-4651.225837078215,44,higher,0,civil marriage,1,F,companion,0,160059.46901773312,car deal
1,-1278.5133976121,29,incomplete higher education,2,Single/not married,4,F,companion,0,289851.2392520064,housing
0,353335.1443721606,65,average,1,married,0,F,pensioner,0,144570.15333545968,real estate transactions
0,334406.0877739349,66,average,1,married,0,M,pensioner,0,116597.5377438728,to buy your car
0,-546.742173773047,52,average,1,married,0,M,companion,0,292487.3816332051,real estate construction
0,-1158.649206563971,31,average,1,civil marriage,1,F,employee,0,117783.78369631318,wedding
0,,42,average,1,married,0,M,employee,0,,housing transactions
2,-1331.8700479344825,26,average,1,married,0,M,companion,0,178960.1751132445,additional education
0,332437.28644806554,63,average,1,married,0,M,pensioner,0,173894.0367396716,buying a home for a family
0,-12392.30937376918,56,average,1,married,0,M,employee,1,128418.68056023357,obtaining higher education
0,-825.6238995227193,54,higher,0,Single/not married,4,F,employee,0,171897.24269858858,residential real estate construction
0,330182.00021039863,70,average,1,Single/not married,4,M,pensioner,0,104148.750742551,buying a home for a family
3,-964.211294297094,40,average,1,civil marriage,1,M,employee,0,357666.3079362643,pursue higher education
0,367871.2263071585,66,average,1,married,0,M,pensioner,0,63599.469061480326,to buy a used car
0,-7809.310100573252,55,average,1,civil marriage,1,M,companion,1,134244.98342188328,residential real estate construction
1,-3019.6184516935523,48,average,1,married,0,M,employee,0,222613.25538810733,buying your own home
0,-259.1672505283023,32,higher,0,married,0,M,companion,0,120133.87107530877,to buy your car
0,-204.22425301084152,50,average,1,civil marriage,1,F,employee,0,80427.90863977646,housing transactions
1,-8154.195288752625,43,average,1,married,0,F,employee,0,65513.06073831009,higher education
0,,62,average,1,married,0,M,pensioner,0,,construction of your own real estate
0,-1554.0635083017455,52,incomplete higher education,2,widower/widow,2,F,companion,0,249638.67593699304,home purchase
0,-680.4742882161103,40,average,1,Single/not married,4,M,companion,0,191872.6136681056,to buy your car
1,-948.3621322619224,38,average,1,married,0,M,companion,0,211518.711241772,buying your own home
0,-1117.8049063992455,27,average,1,Single/not married,4,M,companion,0,170590.0666805321,to buy a car
0,360739.7550290201,51,higher,0,married,0,M,pensioner,0,184394.9325929501,transactions with your real estate
0,-939.1589103904332,31,average,1,Single/not married,4,F,companion,1,86537.15778983767,pursue higher education
0,,54,higher,0,civil marriage,1,M,companion,0,,buying your own home
0,329365.7727303433,61,average,1,married,0,F,pensioner,0,205974.15954654184,your car
1,-11109.782505618114,59,average,1,married,0,F,employee,0,128729.07262419631,commercial real estate transactions
0,,53,higher,0,civil marriage,1,M,employee,0,,get married
0,384991.4291870171,71,average,1,Single/not married,4,F,pensioner,0,174896.29691600654,real estate
0,-435.184124257074,44,average,1,married,0,F,employee,0,179944.11438984997,getting an education
0,-1889.2004905591,42,higher,0,Single/not married,4,M,employee,0,198360.9630953961,to buy your car
0,-878.9324715677255,35,average,1,married,0,F,companion,0,195123.8261270766,purchase of commercial real estate
2,,35,higher,0,married,0,F,employee,0,,to buy a car
0,-2968.324197662141,56,average,1,married,0,M,employee,0,267330.9454103746,buying a property
2,,34,AVERAGE,1,divorced,3,F,employee,0,,your car
1,-1149.8133252209475,36,average,1,married,0,M,employee,1,141728.467451818,purchasing a car
2,-2417.0796352137822,29,higher,0,married,0,M,employee,0,127258.67902522278,real estate construction
0,,58,average,1,Single/not married,4,M,pensioner,0,,purchase of commercial real estate
0,369118.0046517921,55,average,1,married,0,M,pensioner,0,75866.64660223541,buying a property
1,-7814.429301095566,49,higher,0,married,0,M,civil servant,0,910451.4708141336,home renovation
1,-5160.4715936649545,48,average,1,married,0,M,employee,0,253512.3903755956,operations with your real estate
0,-2923.390071777432,48,incomplete higher education,2,Single/not married,4,M,companion,0,250314.70123070656,getting an education
1,-733.3408160785417,42,higher,0,civil marriage,1,M,employee,0,433203.9889502861,for a wedding
